what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414009565666
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1414009566561
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414009566782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414009566845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414009691705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414010856704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414010859325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414010860943
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414010861273
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.3.v201208082019-427395,"overlay.com.android.ide.eclipse.adt.overlay",1414010862630
stopped,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1414010862682
